country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
TUN,urban,2887696,2992203,3103639,3223288,3351872,3488893,3632110,3782475,3946178,4109785,4273214,4437731,4604879,4776204,4951868,5130584,5309402,5477424,5609748,5733700,5849589,5958214,6060694,6158199,6250281,6337547,6423160,6509470,6593359,6684241,6781439,6883206,6986533,7089135,7190394,7291132,7392693,7497749,7608627,7725792,7848141,7973629,8099062,8221976
TUR,national,41108290,42039983,42994043,43975972,44988412,46025412,47073472,48114160,49133928,50128548,51100928,52053764,52992479,53921758,54840595,55748946,56653808,57564209,58486453,59423278,60372571,61329665,62287391,63240196,64192243,65145357,66089402,67010930,67903461,68756809,69581854,70418612,71321406,72326992,73443254,74651046,75925454,77229262,78529413,79827868,81116451,82340090,83429607,84339067
TUR,rural,23633978,23991798,24353976,24723291,24658598,24394848,24095968,23752036,23364164,23094222,22862044,22598100,22310364,21998460,21949400,22010799,22063826,22110413,22152914,22192812,22229784,22260829,22284560,22297861,22249031,22166359,22072538,21962832,21837753,21692773,21533496,21371345,21224537,21101400,21003302,20921702,20855963,20792434,20723127,20648276,20567887,20467276,20331795,20152820
TUR,urban,17474312,18048185,18640067,19252681,20329812,21630562,22977502,24362124,25769764,27034326,28238884,29455664,30682115,31923298,32891195,33738147,34589982,35453796,36333539,37230466,38142787,39068836,40002831,40942335,41943212,42978998,44016864,45048098,46065708,47064036,48048358,49047267,50096869,51225592,52439952,53729344,55069491,56436828,57806286,59179592,60548564,61872814,63097812,64186247
TUV,national,6650,7018,7357,7631,7825,7951,8041,8110,8211,8341,8481,8637,8787,8910,9014,9110,9194,9259,9298,9317,9328,9332,9344,9392,9478,9593,9724,9871,9997,10118,10219,10315,10413,10521,10626,10744,10849,10973,11099,11232,11365,11505,11655,11792
TUV,rural,4832,5042,5225,5355,5425,5443,5434,5408,5399,5380,5363,5351,5330,5287,5229,5215,5226,5226,5210,5182,5150,5114,5082,5070,5077,5100,5090,5066,5029,4986,4931,4872,4813,4756,4696,4640,4577,4522,4470,4420,4372,4327,4287,4243
TUV,urban,1818,1976,2132,2276,2400,2508,2607,2702,2812,2961,3118,3286,3457,3623,3785,3895,3968,4033,4088,4135,4178,4218,4262,4322,4401,4493,4634,4805,4968,5132,5288,5443,5600,5765,5930,6104,6272,6451,6629,6812,6993,7178,7368,7549
TWN,national,16730212,17041519,17371944,17703801,18029236,18354148,18652640,18929352,19191120,19411208,19616748,19839372,20055237,20278577,20503313,20685341,20873820,21077282,21258039,21424079,21600151,21833772,22007891,22172529,22339536,22457488,22554253,22640250,22722559,22814636,22901897,22994262,23069345,23138381,23180477,23261747,23344213,23392036,23461562,23508362,23552470,23574274,23591031,23583823
TWN,rural,9484524,9355794,9223807,9078863,8918883,8746853,8551862,8338191,8112086,7863286,7605806,7352471,7096546,6842600,6732058,6728528,6726380,6728079,6721579,6709807,6700583,6708208,6696561,6681470,6639757,6560057,6474198,6385230,6295967,6209688,6122593,6036914,5947508,5857018,5760580,5675168,5591172,5500169,5415867,5327700,5240189,5149564,5059568,4966281
TWN,urban,7245688,7685725,8148137,8624938,9110353,9607296,10100778,10591162,11079034,11547922,12010943,12486901,12958691,13435977,13771255,13956813,14147440,14349203,14536460,14714272,14899568,15125564,15311330,15491059,15699779,15897431,16080055,16255020,16426592,16604948,16779304,16957348,17121837,17281363,17419897,17586579,17753041,17891867,18045695,18180662,18312281,18424710,18531463,18617542
TZA,national,16905222,17432756,17976219,18538263,19120684,19723316,20344550,20981776,21633800,22296282,22971208,23670808,24411744,25203848,26056605,26961204,27887204,28792649,29649128,30444523,31192853,31924201,32682240,33499177,34385849,35334790,36337778,37379766,38450323,39548666,40681416,41853944,43073830,44346532,45673520,47053033,48483132,49960563,51482638,53049231,54660345,56313444,58005461,59734213
TZA,rural,14745918,15051616,15434202,15840019,16257170,16684151,17119736,17560696,18006460,18452180,18899560,19357748,19879704,20444353,21051652,21694063,22346853,22975670,23558308,24085271,24568427,25031766,25509469,26025846,26589202,27192241,27758065,28325265,28897340,29472457,30055023,30647132,31254802,31878948,32520460,33175682,33843165,34520751,35205372,35896823,36593461,37293015,37993577,38691642
TZA,urban,2159304,2381140,2542017,2698244,2863513,3039166,3224815,3421078,3627339,3844102,4071647,4313058,4532040,4759495,5004953,5267141,5540351,5816979,6090820,6359252,6624426,6892435,7172771,7473331,7796647,8142549,8579713,9054501,9552983,10076209,10626393,11206812,11819028,12467584,13153060,13877351,14639967,15439812,16277266,17152408,18066884,19020429,20011884,21042571
UGA,national,11368618,11712540,12071140,12442333,12825084,13221991,13638729,14082870,14559357,15070319,15612754,16180129,16763041,17354395,17953534,18561668,19175986,19793541,20413157,21032817,21655392,22290787,22952406,23650159,24388974,25167261,25980547,26821300,27684590,28571475,29486335,30431734,31411096,32428164,33476772,34558700,35694519,36911530,38225447,39649173,41166588,42729032,44269587,45741000
UGA,rural,10550419,10860336,11183187,11504928,11820367,12144795,12483529,12842873,13226885,13636981,14069902,14518915,14975263,15432222,15897136,16373247,16849364,17322317,17790883,18253120,18711558,19174089,19652080,20153246,20681606,21234625,21807811,22393908,22989284,23592895,24208576,24837164,25481309,26142613,26815564,27500431,28213662,28974075,29792913,30678944,31617586,32570632,33485073,34326791
UGA,urban,818199,852204,887953,937405,1004717,1077196,1155200,1239997,1332472,1433338,1542852,1661214,1787778,1922173,2056398,2188421,2326622,2471224,2622274,2779697,2943834,3116698,3300326,3496913,3707368,3932636,4172736,4427392,4695306,4978580,5277759,5594570,5929787,6285551,6661208,7058269,7480857,7937455,8432534,8970229,9549002,10158400,10784514,11414209
UKR,national,49287118,49523304,49747998,49965872,50221000,50384000,50564000,50754000,50917000,51097000,51293000,51521000,51773000,51891400,52000500,52150400,52179200,51921400,51512800,51057800,50594600,50144500,49674000,49176500,48662400,48202470,47812949,47451626,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272155,45154036,45004673,44831135,44622518,44386203,44134693
UKR,rural,19835108,19594390,19361423,19140427,18933316,18690448,18453836,18220686,17983376,17752120,17526818,17311572,17231090,17250258,17266246,17295680,17284882,17179753,17024465,16854180,16681546,16514088,16339766,16156939,15969540,15770402,15574112,15375750,15172576,14986596,14814625,14652281,14505878,14405248,14311033,14233330,14158653,14048855,13970207,13882141,13787367,13675909,13549776,13413416
UKR,urban,29452010,29928914,30386575,30825445,31287684,31693552,32110164,32533314,32933624,33344880,33766184,34209428,34541910,34641142,34734254,34854720,34894318,34741647,34488335,34203620,33913054,33630412,33334234,33019561,32692860,32432068,32238837,32075876,31932595,31801190,31694730,31605908,31547453,31465493,31395053,31360012,31330995,31223300,31183829,31122532,31043768,30946609,30836427,30721277
URY,national,2856958,2875724,2895683,2915389,2934624,2953852,2973048,2992250,3011519,3030651,3049581,3068714,3088603,3109598,3131657,3154459,3177734,3201149,3224275,3247383,3270158,3291053,3308005,3319734,3325471,3326046,3323661,3321486,3321799,3325403,3331753,3340221,3349676,3359273,3368926,3378975,3389436,3400439,3412013,3424139,3436645,3449290,3461731,3473727
URY,rural,450971,442401,434092,425822,417626,409463,401421,393481,385655,377074,368206,359500,351082,342895,334962,327212,319680,312272,304952,297623,289507,281385,273142,264649,255962,247158,238373,229913,221929,214389,207268,200480,193980,187649,181518,177768,174793,171892,169065,166276,163584,160944,158340,155797
URY,urban,2405987,2433323,2461591,2489567,2516998,2544389,2571627,2598769,2625864,2653577,2681375,2709214,2737521,2766703,2796695,2827247,2858054,2888877,2919323,2949760,2980651,3009668,3034863,3055085,3069509,3078888,3085288,3091573,3099870,3111014,3124485,3139741,3155696,3171624,3187408,3201207,3214643,3228547,3242948,3257863,3273061,3288346,3303391,3317930
USA,national,220239000,222585000,225055000,227225000,229466000,231664000,233792000,235824992,237924000,240133000,242288992,244499008,246819000,249623000,252981000,256514000,259919000,263126000,266278000,269394000,272657000,275854000,279040000,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309327143,311583481,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,329484123
USA,rural,57982322,58579920,59207469,59673829,59913572,60135340,60332364,60503264,60684896,60888123,61073788,61266560,61485081,61656881,61471853,61314541,61112155,60847887,60559606,60247274,59962727,59647910,59318323,59093274,59176653,59224903,59231337,59272576,59316092,59380586,59435929,59486862,59495270,59477423,59375348,59263241,59106371,58955597,58788250,58598755,58333412,57994170,57592357,57119368
USA,urban,162256678,164005080,165847531,167551171,169552432,171528656,173459632,175321744,177239104,179244877,181215216,183232448,185333919,187966119,191509147,195199459,198806845,202278113,205718394,209146726,212694273,216206090,219721677,223069137,225792302,228400290,230876596,233532722,236200507,238999326,241795278,244607104,247276259,249849720,252208133,254614421,256953576,259430732,261950744,264473000,266788716,268844029,270737596,272364755
UZB,national,14643881,15057226,15476928,15898760,16321692,16747428,17177664,17615036,18061284,18515579,18976412,19443890,19918119,20510000,20952000,21449000,21942000,22377000,22785000,23225000,23667000,24051000,24311650,24650400,24964450,25271850,25567650,25864350,26167000,26488250,26868000,27302800,27767400,28562400,29339400,29774500,30243200,30757700,31298900,31847900,32388600,32956100,33580350,34232050
UZB,rural,8778860,8953629,9163270,9414928,9667338,9921511,10178452,10439728,10706367,10977887,11253581,11533143,11772206,12026038,12186521,12374357,12555212,12697829,12820892,12957692,13091401,13188606,13214840,13280156,13329518,13371841,13404863,13435495,13466323,13503445,13566997,13654403,13752638,14008143,14332297,14574618,14834290,15117410,15414708,15716939,16016163,16320520,16644772,16973620
UZB,urban,5865021,6103597,6313658,6483832,6654354,6825917,6999211,7175309,7354916,7537692,7722830,7910747,8145913,8483962,8765479,9074643,9386788,9679171,9964108,10267308,10575599,10862394,11096810,11370244,11634932,11900009,12162787,12428855,12700677,12984805,13301003,13648397,14014762,14554257,15007103,15199882,15408910,15640290,15884192,16130961,16372437,16635580,16935578,17258430
VCT,national,97708,98688,99649,100566,101439,102255,103035,103776,104503,105217,105905,106533,107071,107489,107772,107941,108036,108059,108043,107983,107895,107807,107763,107787,107893,108095,108322,108520,108617,108602,108516,108401,108293,108260,108315,108435,108624,108868,109135,109467,109826,110210,110593,110947
VCT,rural,64222,64345,64440,64493,64506,64469,64397,64289,64163,64016,63843,63622,63340,62979,62563,62275,61945,61571,61174,60750,60313,59875,59460,59082,58750,58464,58187,57889,57532,57112,56652,56173,55696,55255,54855,54484,54145,53827,53515,53231,52954,52683,52406,52110
VCT,urban,33486,34343,35209,36073,36933,37786,38638,39487,40340,41201,42062,42911,43731,44510,45209,45666,46091,46488,46869,47233,47582,47932,48303,48705,49143,49631,50135,50631,51085,51490,51864,52228,52597,53005,53460,53951,54479,55041,55620,56236,56872,57527,58187,58837
VEN,national,13964377,14364726,14771270,15182616,15597878,16017570,16443128,16876704,17319512,17772000,18232732,18698850,19166474,19632665,20096314,20557694,21016900,21474553,21931087,22385650,22837743,23288567,23739835,24192449,24646471,25100407,25551624,25996594,26432445,26850190,27247601,27635827,28031010,28439942,28887873,29360827,29781046,30042973,30081827,29851249,29402480,28887117,28515829,28435943
VEN,rural,3185414,3179201,3170949,3160262,3147652,3142327,3139486,3135354,3130502,3124673,3117797,3109245,3098644,3085470,3081971,3081187,3078556,3073868,3067282,3058775,3048839,3037062,3023980,3009783,2994546,3043173,3091235,3138309,3184052,3227393,3268077,3307732,3347744,3389188,3435346,3487185,3534117,3561895,3563493,3532895,3474491,3406369,3353461,3332977
VEN,urban,10778963,11185525,11600321,12022354,12450226,12875243,13303642,13741349,14189011,14647327,15114936,15589605,16067830,16547195,17014343,17476507,17938344,18400685,18863805,19326875,19788904,20251505,20715855,21182666,21651925,22057234,22460389,22858285,23248393,23622797,23979524,24328095,24683266,25050754,25452527,25873642,26246929,26481078,26518334,26318354,25927989,25480748,25162368,25102966
VGB,national,10923,11041,11226,11471,11821,12250,12755,13317,13951,14646,15390,16155,16867,17489,18007,18443,18783,19068,19307,19508,19660,19820,20026,20313,20675,21128,21674,22329,23106,24022,25050,26096,27035,27796,28326,28654,28850,28985,29148,29355,29567,29795,30033,30237
VGB,rural,8662,8685,8757,8862,8979,9140,9338,9557,9804,10067,10335,10587,10774,10876,10924,11139,11294,11414,11504,11571,11608,11649,11715,11827,11982,12185,12438,12748,13122,13568,14070,14574,15010,15340,15536,15616,15621,15589,15570,15571,15571,15576,15582,15568
VGB,urban,2261,2356,2469,2609,2842,3110,3417,3760,4147,4579,5055,5568,6093,6613,7083,7304,7489,7654,7803,7937,8052,8171,8311,8486,8693,8943,9236,9581,9984,10454,10980,11522,12025,12456,12790,13038,13229,13396,13578,13784,13996,14219,14451,14669
VIR,national,93203,95929,96183,99636,99853,100068,100348,100600,100760,100842,100901,100952,101041,103963,104807,105712,106578,107318,107818,108095,108357,108537,108599,108642,108549,108509,108505,108466,108453,108369,108337,108397,108404,108357,108290,108188,108041,107882,107712,107516,107281,107001,106669,106290
VIR,rural,21159,20838,19979,19781,18938,18121,17343,16585,15839,15109,14403,13722,13076,12803,12278,11776,11288,10803,10311,9818,9347,8888,8440,8055,7800,7557,7323,7093,6872,6653,6443,6245,6050,5858,5673,5497,5326,5164,5009,4860,4717,4579,4446,4316
VIR,urban,72044,75091,76204,79855,80915,81947,83005,84015,84921,85733,86498,87230,87965,91160,92529,93936,95290,96515,97507,98277,99010,99649,100159,100587,100749,100952,101182,101373,101581,101716,101894,102152,102354,102499,102617,102691,102715,102718,102703,102656,102564,102422,102223,101974
VNM,national,50861166,51959021,53095406,54281841,55522804,56814308,58148384,59512620,60896732,62293859,63701976,65120432,66550231,67988855,69436956,70883488,72300308,73651220,74910462,76068739,77133212,78115712,79035871,79910411,80742500,81534406,82301650,83062819,83832662,84617545,85419588,86243424,87092250,87967655,88871384,89801926,90752593,91713850,92677082,93640435,94600643,95545959,96462108,97338583
VNM,rural,41208734,42047318,42914362,43834215,44801904,45808240,46847248,47908848,48984720,50068689,51160328,52257844,53312725,54216353,55112806,55993703,56837441,57614403,58305809,58905349,59419570,59859289,60211898,60433047,60607743,60734164,60827503,60899167,60962273,61019404,61071589,61122439,61171855,61210533,61250158,61288018,61322435,61342809,61343887,61325121,61288919,61226806,61129967,60992356
VNM,urban,9652432,9911703,10181044,10447626,10720898,11006068,11301138,11603770,11912010,12225170,12541645,12862588,13237506,13772502,14324150,14889785,15462867,16036817,16604653,17163390,17713642,18256423,18823973,19477364,20134757,20800242,21474147,22163652,22870389,23598141,24347999,25120985,25920395,26757122,27621226,28513908,29430158,30371041,31333195,32315314,33311724,34319153,35332141,36346227
VUT,national,106206,109397,112543,115598,118546,121398,124213,127058,129989,132988,136075,139319,142801,146575,150718,155176,159743,164128,168161,171721,174917,177987,181259,184964,189209,193927,198960,204123,209282,214379,219464,224700,230244,236216,242658,249505,256637,263888,271128,278326,285499,292675,299882,307150
VUT,rural,91502,94000,96373,98559,100622,102572,104457,106335,108252,110190,112163,114226,116476,119143,122085,125250,128475,131519,134253,136580,138594,140480,142502,144877,147672,150807,154152,157565,160940,164231,167480,170806,174327,178433,183059,187975,193091,198283,203452,208572,213659,218704,223730,228750
VUT,urban,14704,15397,16170,17039,17924,18826,19756,20723,21737,22798,23912,25093,26325,27432,28633,29926,31268,32609,33908,35141,36323,37507,38757,40087,41537,43120,44808,46558,48342,50148,51984,53894,55917,57783,59599,61530,63546,65605,67676,69754,71840,73971,76152,78400
WSM,national,153218,153986,154740,155522,156410,157365,158345,159243,159995,160552,160962,161369,161935,162797,164000,165490,167117,168689,170050,171165,172065,172839,173606,174454,175394,176410,177481,178597,179722,180874,182045,183270,184553,185944,187469,189089,190712,192220,193510,194540,195358,196128,197093,198410
WSM,rural,120869,121444,122008,122593,123262,124004,124776,125483,126076,126515,126838,127159,127605,128284,129232,130310,131443,132529,133445,134166,134718,135167,135611,136114,136688,137704,138971,140275,141589,142925,144271,145656,147089,148610,150243,151982,153742,155412,156910,158198,159311,160348,161506,162916
